,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,Title
127,127,2,0.8639,"hakim, sambo, saudara, jaksa, arif, yosua, terdakwa, pembunuhan, ferdy_sambo, saksi, agus, chuck, polri, hendra, cctv, perintah, mengaku, yosua_hutabarat, irfan, pembunuhan_brigadir, terkait, jaksel, duren, sidang, keterangan, polisi, jakarta, hendra_kurniawan, mulia","['beraksi', 'merusak', 'berhasil', 'melumpuhkan', 'masuk', 'pintu', 'samping', 'merusak', 'pelaku', 'diduga', 'berhasil', 'melumpuhkan', 'penjaga', 'merusak', 'menyekap', 'istrinya', 'feti', 'wulandari', 'anggota', 'satpol', 'bertugas', 'disekap', 'pelaku', 'cctv', 'dirusak', 'pelaku', 'pelaku', 'masuk', 'pintu', 'samping', 'kapolres', 'argowiyono', 'argowiyono', 'peristiwa', 'perampokan', 'pelaku', 'menyekap', 'santoso', 'istri', 'feti', 'wulandari', 'anggota', 'satpol', 'berjaga', 'dalami', 'mudah', 'mudahan', 'terungkap', 'argo', 'kondisi', 'santoso', 'istri', 'petugas', 'pengobatan', 'luka', 'bekas', 'sekapan', 'kondisi', 'beliau', 'pelaku', 'diduga', 'berhasil', 'melumpuhkan', 'penjaga', 'merusak', 'cctv', 'menyekap', 'istrinya', 'sistem', 'pengamanan', 'dijaga', 'anggota', 'satpol', 'shift', 'penjagaan', 'shift', 'anggota', 'satpol', 'berjaga', 'penjagaan', 'satpol', 'shift', 'shift', 'personel', 'plt', 'kepala', 'satpol', 'ronny', 'yosa', 'pasalbessy', 'pengaturan', 'shift', 'penjagaan', 'pagi', 'shift', 'malam', 'personelnya', 'anggota', 'piket', 'keliling', 'rutin', 'kawasan', 'pengamanan', 'melekat', 'polisi', 'sifatnya', 'mendampingi', 'kegiatan', 'personel', 'polri', 'diberitakan', 'sudanco', 'supriyadi', 'dirampok', 'wali', 'santoso', 'istrinya', 'disekap', 'pelaku', 'pagi', 'subuh', 'informasi', 'pencurian', 'wali', 'kapolres', 'blitar', 'argowiyono', 'argo', 'pelaku', 'menyekap', 'wali', 'blitar', 'santoso', 'istri', 'anggota', 'satpol', 'berjaga', 'wali', 'istri', 'penjaga', 'diikat', 'dilakban', 'mulutnya', 'pelaku', 'masuk', 'pintu', 'sebelah', 'langsung', 'menyekap', 'penjaga', 'penjagaan', 'pelaku', 'masuk', 'menyekap', 'wali', 'istri', 'kamar', 'pelaku', 'menyekap', 'beliau', 'wali', 'istri', 'penjaga', 'kondisi', 'wali', 'istri', 'argowiyono', 'artikel', 'tayang', 'tribunmataraman', 'com', 'judul', 'kawanan_perampok', 'rumah_dinas', 'wali_blitar', 'kamera_cctv', 'rumah_dinas', 'wali_blitar', 'kamera_cctv', 'wali_blitar', 'rumah_dinas', 'wali_blitar', 'kamera_cctv', 'rumah_dinas', 'blitar_akbp', 'wali_blitar', 'rumah_dinas', 'olah_tkp', 'wali_blitar', 'rumah_dinas', 'wali_blitar', 'rumah_dinas', 'wali_blitar', 'rumah_dinas', 'rumah_dinas', 'rumah_dinas', 'wali_blitar', 'rumah_dinas', 'wali_blitar', 'rumah_dinas', 'wali_blitar', 'wali_blitar', 'pencurian_kekerasan', 'rumah_dinas', 'wali_blitar', 'olah_tkp', 'blitar_akbp', 'wali_blitar', 'rumah_dinas', 'penjaga_pos', 'rumah_dinas']","['kawanan', 'perampok', 'masuk', 'pintu', 'samping', 'rumah', 'melumpuhkan', 'petugas', 'rusak', 'kamera', 'cctv']"
128,128,2,0.7432,"hakim, sambo, saudara, jaksa, arif, yosua, terdakwa, pembunuhan, ferdy_sambo, saksi, agus, chuck, polri, hendra, cctv, perintah, mengaku, yosua_hutabarat, irfan, pembunuhan_brigadir, terkait, jaksel, duren, sidang, keterangan, polisi, jakarta, hendra_kurniawan, mulia","['pencurian', 'celana', 'penghuni', 'kos', 'kosan', 'perempuan', 'jajag', 'gambiran', 'banyuwangi', 'pencurian', 'terekam', 'beredar', 'pencurian', 'rumah', 'kos', 'millik', 'wulan', 'oktaviani', 'pelaku', 'pria', 'total', 'buah', 'celana', 'hilang', 'diembat', 'pelaku', 'dijemur', 'wulan', 'penghuni', 'kos', 'sadar', 'kehilangan', 'celana', 'sore', 'kehilangan', 'dilaporkan', 'dilanjutkan', 'mengecek', 'penghuni', 'kos', 'lihat', 'cctv', 'ambil', 'terang', 'wulan', 'wartawan', 'wulan', 'buah', 'celana', 'hilang', 'ditemukan', 'terbungkus', 'kantong', 'plastik', 'dinyatakan', 'hilang', 'ditemukan', 'kresek', 'kantong', 'plastik', 'kos', 'celana', 'baju', 'baju', 'milik', 'penghuni', 'kos', 'wulan', 'wulan', 'mengaku', 'aksi', 'maling', 'celana', 'penghuni', 'kos', 'resah', 'pasalnya', 'penghuni', 'khawatir', 'mencuci', 'menjemur', 'pakaian', 'kos', 'tujuh', 'kamar', 'kos', 'berpenghuni', 'daerah', 'jajag', 'kos', 'kosan', 'wulan', 'aksi_pencurian', 'kamera_cctv', 'media_sosial', 'rekaman_cctv', 'rekaman_cctv']","['maling', 'terekam', 'cctv', 'mencuri', 'celana', 'penghuni', 'kos', 'wanita', 'banyuwangi']"
129,129,2,0.9539,"hakim, sambo, saudara, jaksa, arif, yosua, terdakwa, pembunuhan, ferdy_sambo, saksi, agus, chuck, polri, hendra, cctv, perintah, mengaku, yosua_hutabarat, irfan, pembunuhan_brigadir, terkait, jaksel, duren, sidang, keterangan, polisi, jakarta, hendra_kurniawan, mulia","['mengakui', 'jabatannya', 'mabes', 'polisi', 'terintimidasi', 'mengklaim', 'mengaku', 'memerintahkan', 'penyidik', 'sesuai', 'prosedur', 'hakim', 'terkait', 'kesaksian', 'mantan', 'kanit', 'satreskrim', 'polres', 'jaksel', 'akp', 'rifaizal', 'samual', 'mengaku', 'tekanan', 'berupaya', 'menginterogasi', 'terintimidasi', 'saudara', 'memerintahkan', 'ceritanya', 'hakim', 'jaksel', 'ampera', 'raya', 'bersaksi', 'sambo', 'mengaku', 'jabatannya', 'polisi', 'intimidasi', 'menurutnya', 'intimidasi', 'lisan', 'fisik', 'bantahan', 'kemarin', 'intimidasi', 'verbal', 'fisik', 'psikologis', 'terintimidasi', 'mulia', 'posisi', 'jabatan', 'sambo', 'pengucapan', 'saksi', 'nggak', 'nanya', 'keras', 'keras', 'mulia', 'hakim', 'perintah', 'sambo', 'eks', 'karo', 'provos', 'polri', 'benny', 'ali', 'brigjen', 'hendra', 'diperintahkan', 'penembakan', 'sambo', 'mengaku', 'bawahannya', 'mengikuti', 'prosedur', 'memerintahkan', 'sesuai', 'prosedur', 'terang', 'mulia', 'menyangka', 'berjalan', 'perintahkan', 'karo', 'provos', 'mengamankan', 'senjata', 'karo', 'paminal', 'mengecek', 'tkp', 'kasat', 'tkp', 'mulia', 'lakukan', 'proses', 'sesuai', 'prosedur', 'sesali', 'pascakejadian', 'imbuhnya', 'sambo', 'mengaku', 'memerintahkan', 'bawahannya', 'mengawal', 'ambulans', 'membawa', 'jenazah', 'diproses', 'autopsi', 'sambo', 'mengaku', 'memerintahkan', 'bawahannya', 'mengecek', 'cctv', 'perintahkan', 'karo', 'paminal', 'pengecekan', 'cctv', 'menyangka', 'cctv', 'perintahkan', 'rusak', 'mulia', 'sidang', 'eliezer', 'sambo', 'pembunuhan', 'brigadir', 'yosua', 'terdakwa', 'didakwa', 'kuhp', 'ferdy_sambo', 'kadiv_propam', 'ferdy_sambo', 'ferdy_sambo', 'richard_eliezer', 'ricky_rizal', 'ricky_rizal', 'richard_eliezer', 'kuat_ruf', 'ferdy_sambo', 'propam_polri', 'olah_tkp', 'ricky_rizal', 'kuat_ruf', 'ferdy_sambo', 'putri_candrawathi', 'pembunuhan_berencana', 'brigadir_nopriansyah', 'yosua_hutabarat', 'terdakwa_didakwa', 'melanggar_pasal', 'kuhp_subsider', 'pasal_kuhp', 'juncto_pasal']","['ferdy', 'sambo', 'klaim', 'jabatan', 'kadiv', 'propam', 'polisi', 'terintimidasi']"
130,130,2,0.8824,"hakim, sambo, saudara, jaksa, arif, yosua, terdakwa, pembunuhan, ferdy_sambo, saksi, agus, chuck, polri, hendra, cctv, perintah, mengaku, yosua_hutabarat, irfan, pembunuhan_brigadir, terkait, jaksel, duren, sidang, keterangan, polisi, jakarta, hendra_kurniawan, mulia","['kepolisian', 'berhasil', 'membekuk', 'perampok', 'menggasak', 'rumah', 'pengusaha', 'batang', 'anggota', 'komplotan', 'perampok', 'berhasil', 'dibekuk', 'bekasi', 'pelaku', 'dibekuk', 'warga', 'semarang', 'semarang', 'warga', 'lampung', 'warga', 'pelawan', 'sarolangun', 'warga', 'way', 'serdang', 'mesuji', 'acu', 'warga', 'gembong', 'pati', 'warga', 'penawar', 'tulang', 'bawang', 'pelaku', 'ditangkap', 'bekasi', 'upaya', 'penangkapan', 'bersangkutan', 'perlawanan', 'memiliki', 'lakukan', 'tindakan', 'terukur', 'dirreskrimum', 'polda', 'jateng', 'brigjen', 'djuhandani', 'rahardjo', 'puro', 'mapolda', 'jateng', 'kronologi', 'peristiwa', 'perampokan', 'komplotan', 'pelaku', 'menghampiri', 'rumah', 'korban', 'dukuh', 'gerdu', 'kluwih', 'bandar', 'batang', 'memaksa', 'masuk', 'mendobrak', 'pintu', 'kayu', 'pelaku', 'residivis', 'kali', 'pelaku', 'pati', 'berinisial', 'acu', 'residivis', 'kali', 'aksinya', 'masuk', 'rumah', 'korban', 'melompat', 'tembok', 'berbekal', 'buah', 'senpi', 'rakitan', 'mengancam', 'kekerasan', 'korbannya', 'djuhandhani', 'menodongkan', 'saksi', 'korban', 'istrinya', 'anaknya', 'berupaya', 'sembunyi', 'kepala', 'ketua', 'dihubungi', 'korban', 'bantuan', 'kepala', 'disekap', 'pelaku', 'djuhandhani', 'pelaku', 'menggasak', 'uang', 'ratusan', 'juta', 'rupiah', 'perhiasan', 'kabur', 'jawa', 'pelaku', 'berhasil', 'dibekuk', 'berkat', 'kegigihan', 'satreskrim', 'polres', 'batang', 'dibantu', 'jatanras', 'polda', 'jateng', 'pelaku', 'tangkap', 'kemarin', 'bekasi', 'jawa', 'dibekuk', 'terancam', 'jeratan', 'darurat', 'membawa', 'ancaman', 'penjara', 'pria_berinisial', 'senjata_api', 'senjata_api', 'hukuman_penjara', 'pasal_kuhp', 'undang_undang', 'senjata_api']","['perampok', 'rumah', 'pengusaha', 'batang', 'dibekuk', 'bekasi', 'pelaku', 'residivis']"
131,131,2,0.9991,"hakim, sambo, saudara, jaksa, arif, yosua, terdakwa, pembunuhan, ferdy_sambo, saksi, agus, chuck, polri, hendra, cctv, perintah, mengaku, yosua_hutabarat, irfan, pembunuhan_brigadir, terkait, jaksel, duren, sidang, keterangan, polisi, jakarta, hendra_kurniawan, mulia","['ketua', 'asosiasi', 'indonesia', 'agung', 'prasetya', 'hasil', 'kebohongan', 'terdakwa', 'dugaan', 'pembunuhan', 'dipertanggungjawabkan', 'ilmiah', 'diragukan', 'persidangan', 'rangkaian', 'pemeriksaan', 'standarnya', 'asosiasi', 'amerika', 'serikat', 'penelitian', 'penelitian', 'standar', 'ilmiah', 'rujukan', 'berdasarkan', 'nilai', 'ilmiah', 'beradasarkan', 'asumsi', 'agung', 'program', 'rosi', 'kompas', 'dikutip', 'agung', 'ahli', 'terlibat', 'pemeriksaan', 'terdakwa', 'dugaan', 'pembunuhan', 'brigadir', 'terdakwa', 'agung', 'metodologi', 'diterapkan', 'terdakwa', 'utah', 'zct', 'ketepatan', 'akurasi', 'metodologi', 'mencapai', 'persen', 'agung', 'persentase', 'akurasi', 'metode', 'utah', 'zct', 'hasil', 'penelitian', 'ahli', 'berulang', 'kali', 'berkali', 'kali', 'pemeriksaan', 'replikasinya', 'situlah', 'muncul', 'akurasi', 'akurasi', 'didasarkan', 'klaim', 'berdasarkan', 'replikasi', 'penggunaan', 'lapangan', 'agung', 'persidangan', 'pekan', 'ahli', 'poligraf', 'polri', 'aji', 'febriyanto', 'rosyid', 'dihadirkan', 'ahli', 'persidangan', 'memaparkan', 'hasil', 'poligraf', 'terdakwa', 'hasil', 'poligraf', 'terdakwa', 'skor', 'berbeda', 'hasil', 'poligraf', 'aji', 'putri', 'skor', 'minus', 'putri', 'sambo', 'skor', 'minus', 'aji', 'hasil', 'berbeda', 'plus', 'minus', 'aji', 'memaparkan', 'skor', 'tes', 'poligraf', 'rizal', 'wibowo', 'eliezer', 'ricky', 'kali', 'plus', 'plus', 'richard', 'plus', 'papar', 'aji', 'scoring', 'sebutkan', 'indikasi', 'bohong', 'jujur', 'bohong', 'jujur', 'hasil', 'plus', 'terindikasi', 'berbohong', 'terang', 'aji', 'sambo', 'terindikasinya', 'minus', 'terindikasi', 'berbohong', 'terindikasi', 'berbohong', 'kuat', 'jujur', 'terindikasi', 'berbohong', 'aji', 'pembunuhan_berencana', 'nofriansyah_yosua', 'hutabarat_brigadir', 'pembunuhan_berencana', 'ferdy_sambo', 'putri_candrawathi', 'bharada_richard', 'eliezer_bripka', 'ricky_rizal', 'kuat_ruf', 'tes_poligraf', 'tes_poligraf', 'jaksa_penuntut', 'tes_poligraf', 'tes_poligraf', 'tes_poligraf', 'kuat_ruf', 'tes_poligraf', 'bripka_ricky', 'bharada_richard', 'jaksa_penuntut']","['ahli', 'hasil', 'poligraf', 'terdakwa', 'brigadir', 'dipertanggungjawbakan', 'ilmiah']"
132,132,2,0.8171,"hakim, sambo, saudara, jaksa, arif, yosua, terdakwa, pembunuhan, ferdy_sambo, saksi, agus, chuck, polri, hendra, cctv, perintah, mengaku, yosua_hutabarat, irfan, pembunuhan_brigadir, terkait, jaksel, duren, sidang, keterangan, polisi, jakarta, hendra_kurniawan, mulia","['pria', 'samarinda', 'kalimantan', 'tewas', 'tangan', 'istrinya', 'peristiwa', 'jalan', 'ekonomi', 'gang', 'gunung', 'putri', 'loah', 'buah', 'sungai', 'kunjang', 'samarinda', 'menganiaya', 'suaminya', 'alu', 'ulin', 'berukuran', 'meter', 'akibat', 'penganiayaan', 'tewas', 'luka', 'berat', 'kepalanya', 'melansir', 'tribunkaltim', 'kejadian', 'tetangga', 'mendengar', 'teriakan', 'kontrakan', 'korban', 'sebentar', 'teriaknya', 'pikir', 'keluarga', 'yayuk', 'tetangga', 'korban', 'senada', 'anggota', 'forum', 'kemitraan', 'polisi', 'fkpm', 'loah', 'buah', 'justan', 'justan', 'kejadian', 'telepon', 'rekannya', 'keributan', 'rumah', 'kontrakan', 'korban', 'justan', 'menganggap', 'keributan', 'rumah', 'mengimbau', 'rekan', 'rekannya', 'membantu', 'proses', 'mediasi', 'pasangan', 'suami', 'istri', 'mengaji', 'niatnya', 'selesai', 'sekira', 'kabar', 'ketua', 'tewas', 'kejadian', 'justan', 'duduk', 'santai', 'samping', 'jasad', 'suaminya', 'justan', 'mengaku', 'menganiaya', 'suaminya', 'tewas', 'tragedi', 'berdarah', 'terlibat', 'cekcok', 'suaminya', 'sekura', 'jam', 'subuh', 'munculah', 'pikiran', 'mumpung', 'korban', 'tidur', 'suami', 'besok', 'suaminya', 'mati', 'istri', 'mati', 'justan', 'pengakuan', 'laman', 'tribunkaltim', 'polisi', 'menetapkan', 'tersangka', 'kapolresta', 'samarinda', 'kombes', 'pol', 'ary', 'fadli', 'peristiwa', 'sekira', 'pembunuhan', 'buntut', 'cekcok', 'pelaku', 'korban', 'membangunkan', 'langsung', 'pertengkaran', 'menuduh', 'istrinya', 'memiliki', 'hubungan', 'gelap', 'pria', 'mengancam', 'parang', 'cekcok', 'mulut', 'mereda', 'diselimuti', 'ketakutan', 'ancaman', 'pelaku', 'gelap', 'mata', 'langsung', 'memukul', 'korban', 'tidur', 'alu', 'terbuat', 'ulin', 'bebernya', 'ditemukan', 'bekas', 'luka', 'akibat', 'pukulan', 'benda', 'tumpul', 'tubuh', 'korban', 'luka', 'pukulan', 'sekujur', 'tubuh', 'korban', 'pastinya', 'menunggu', 'rumah_tangga', 'menghabisi_nyawa', 'hasil_pemeriksaan', 'hasil_autopsi']","['kronologi', 'istri', 'bunuh', 'suaminya', 'samarinda', 'ketakutan', 'korban', 'ancam', 'habisi', 'nyawa', 'pelaku']"
133,133,2,0.9602,"hakim, sambo, saudara, jaksa, arif, yosua, terdakwa, pembunuhan, ferdy_sambo, saksi, agus, chuck, polri, hendra, cctv, perintah, mengaku, yosua_hutabarat, irfan, pembunuhan_brigadir, terkait, jaksel, duren, sidang, keterangan, polisi, jakarta, hendra_kurniawan, mulia","['dpo', 'pembunuh', 'anggota', 'aipda', 'andre', 'wibisono', 'uang', 'sabu', 'kampung', 'narkoba', 'palangkaraya', 'kalimantan', 'kalteng', 'berinisial', 'tewas', 'ditembak', 'ditangkap', 'berusaha', 'melawan', 'petugas', 'aparat', 'melepaskan', 'tembakan', 'diamankan', 'pelaku', 'berusaha', 'melawan', 'petugas', 'celurit', 'menyerang', 'petugas', 'tindakan', 'terukur', 'anggota', 'korban', 'kapolresta', 'palangkaraya', 'kombes', 'budi', 'santosa', 'ditetapkan', 'dpo', 'pekan', 'melarikan', 'keberadaannya', 'terdeteksi', 'pantar', 'menangai', 'kapuas', 'polisi', 'langsung', 'penggerebekan', 'pelaku', 'pelaku', 'dpo', 'kejar', 'pelaku', 'pelaku', 'utama', 'penembakan', 'anggota', 'polri', 'terangnya', 'budi', 'tewas', 'peluru', 'bersarang', 'tubuhnya', 'dilumpuhkan', 'pelaku', 'menghiraukan', 'tembakan', 'peringatan', 'polisi', 'diamankan', 'anggota', 'kali', 'tembakan', 'peringatan', 'pelaku', 'mengokang', 'senjatanya', 'airsoftgun', 'sesuai', 'prosedur', 'anggota', 'langsung', 'melumpuhkan', 'pelaku', 'tembakan', 'meleset', 'tembakan', 'dada', 'pelaku', 'jasad', 'dibawa', 'bhayangkara', 'palangkaraya', 'polisi', 'mengejar', 'pelaku', 'buron', 'pengejaran', 'penyelidikan', 'pelaku', 'terlibat', 'pembunuhan', 'anggota', 'polri', 'budi', 'diberitakan', 'polisi', 'pelaku', 'tersangka', 'pembunuhan', 'anggota', 'personel', 'biddokes', 'polda', 'kalteng', 'bernama', 'aipda', 'andre', 'wibisono', 'kampung', 'narkoba', 'jalan', 'rindang', 'banua', 'ujung', 'korban', 'jatah', 'sabu', 'uang', 'bandar', 'narkoba', 'berinisial', 'berjuang', 'cekcok', 'iya', 'korban', 'loket', 'sabu', 'gram', 'uang', 'kapolres', 'palangkaraya', 'kombes', 'budi', 'santosa', 'korban', 'dikeroyok', 'pelaku', 'ditembak', 'pelaku', 'korban', 'luka', 'serius', 'dibawa', 'nahas', 'perjalanan', 'korban', 'meninggal_dunia', 'rumah_sakit', 'polisi_menangkap', 'mengalami_luka', 'rumah_sakit', 'meninggal_dunia']","['lawan', 'petugas', 'pembunuh', 'polisi', 'uang', 'sabu', 'kalteng', 'tewas', 'ditembak']"
134,134,2,0.8542,"hakim, sambo, saudara, jaksa, arif, yosua, terdakwa, pembunuhan, ferdy_sambo, saksi, agus, chuck, polri, hendra, cctv, perintah, mengaku, yosua_hutabarat, irfan, pembunuhan_brigadir, terkait, jaksel, duren, sidang, keterangan, polisi, jakarta, hendra_kurniawan, mulia","['kuwat', 'maruf', 'pembunuhan', 'pengacara', 'ronny', 'talapessy', 'menyebut', 'kliennya', 'buka', 'bukaan', 'sidang', 'buka', 'bukaan', 'ronny', 'ronny', 'kliennya', 'membongkar', 'disudutkan', 'kuwat', 'maruf', 'richard', 'berdiri', 'menyudutkan', 'richard', 'bharada', 'richard', 'eliezer', 'lumiu', 'bersaksi', 'persidangan', 'pembunuhan', 'besok', 'saksi', 'mahkota', 'iya', 'saksinya', 'pengacara', 'irwan', 'irawan', 'wartawan', 'eliezer', 'rizal', 'terlibat', 'pembunuhan', 'eliezer', 'didakwa', 'kuat', 'ruf', 'rizal', 'pembunuhan', 'brigadir', 'hutabarat', 'eliezer', 'yosua', 'menyuruh', 'perbuatan', 'sengaja', 'rencana', 'merampas', 'nyawa', 'jaksa', 'membacakan', 'surat', 'dakwaan', 'persidangan', 'jaksel', 'perkara', 'didakwa', 'kuhp', 'bharada_richard', 'ricky_rizal', 'bersaksi_sidang', 'lanjutan_pembunuhan', 'ricky_rizal', 'bharada_richard', 'eliezer_pudihang', 'bripka_ricky', 'rizal_kuat', 'pembunuhan_berencana', 'brigadir_yosua', 'kuat_ruf', 'bripka_ricky', 'pembunuhan_berencana', 'ferdy_sambo', 'putri_candrawathi', 'kuat_ruf', 'bripka_ricky', 'pembunuhan_berencana', 'brigadir_nopriansyah', 'yosua_hutabarat', 'sadar_ragu', 'menembak_yosua', 'pengadilan_negeri', 'jakarta_jaksel', 'terdakwa_didakwa', 'melanggar_pasal', 'kuhp_subsider', 'pasal_kuhp', 'juncto_pasal']","['buka', 'bukaan', 'kuat', 'ruf', 'eliezer', 'bersaksi']"
135,135,2,0.9987,"hakim, sambo, saudara, jaksa, arif, yosua, terdakwa, pembunuhan, ferdy_sambo, saksi, agus, chuck, polri, hendra, cctv, perintah, mengaku, yosua_hutabarat, irfan, pembunuhan_brigadir, terkait, jaksel, duren, sidang, keterangan, polisi, jakarta, hendra_kurniawan, mulia","['pemuda', 'lampung', 'ditangkap', 'tega', 'memperkosa', 'kandung', 'adiknya', 'berusia', 'aksi', 'bejat', 'pelaku', 'terpengaruh', 'film', 'porno', 'kesal', 'uang', 'kapolres', 'lampung', 'akbp', 'edwin', 'aksi', 'bejat', 'pelaku', 'terbongkar', 'adiknya', 'mengadu', 'diperkosa', 'pelaku', 'ditangkap', 'adiknya', 'mengeluh', 'kesakitan', 'buang', 'air', 'kemarin', 'adiknya', 'mengeluh', 'sakit', 'buang', 'air', 'menahan', 'sakit', 'tetangganya', 'penyebabnya', 'mengaku', 'ditiduri', 'kakaknya', 'tetangga', 'melaporkan', 'perbuatan', 'polsek', 'katibung', 'edwin', 'polisi', 'bergerak', 'cepat', 'menangkap', 'babatan', 'katibung', 'ditangkap', 'jalan', 'diinterogasi', 'mengaku', 'memperkosa', 'adiknya', 'mengusir', 'ibunya', 'rumah', 'memberinya', 'uang', 'pelaku', 'marah', 'mengamuk', 'ibunya', 'diusir', 'ibunya', 'lari', 'ketakutan', 'adiknya', 'berusia', 'disekapnya', 'rumah', 'dipaksa', 'melayani', 'pelaku', 'dirobek', 'baju', 'adiknya', 'terang', 'kapolres', 'mengaku', 'memperkosa', 'kandungnya', 'aksi', 'bejat', 'ibunya', 'pelaku', 'memperkosa', 'kandungnya', 'diakuinya', 'polisi', 'menyebut', 'kerap', 'mabuk', 'mabukan', 'nonton', 'film', 'porno', 'dorongan', 'pemerkosaan', 'menonton', 'film', 'porno', 'nggak', 'kerjaan', 'hobinya', 'mabuk', 'nonton', 'film', 'porno', 'ditahan', 'mapolsek', 'katibung', 'lampung', 'menjalani', 'proses', 'pemeriksaan', 'aksi', 'biadapnya']","['kecanduan', 'film', 'porno', 'pemuda', 'lampung', 'perkosa', 'adik', 'kandung']"
136,136,2,0.9988,"hakim, sambo, saudara, jaksa, arif, yosua, terdakwa, pembunuhan, ferdy_sambo, saksi, agus, chuck, polri, hendra, cctv, perintah, mengaku, yosua_hutabarat, irfan, pembunuhan_brigadir, terkait, jaksel, duren, sidang, keterangan, polisi, jakarta, hendra_kurniawan, mulia","['polisi', 'memburu', 'pelaku', 'mengeroyok', 'eko', 'bayu', 'asmoro', 'tewas', 'gresik', 'jawa', 'penjual', 'nanas', 'pasar', 'gadung', 'driyorej', 'tewas', 'dikeroyok', 'kali', 'pesilat', 'kali', 'dikeroyok', 'hasil', 'penyelidikan', 'pesilat', 'terindikasi', 'polres', 'gresik', 'iptu', 'aldino', 'prima', 'wirdan', 'dilansir', 'aldino', 'pesilat', 'kali', 'mengeroyok', 'korban', 'pelaku', 'korban', 'memakai', 'kaus', 'perguruan', 'silat', 'pelaku', 'korban', 'kaus', 'tempatnya', 'berlatih', 'diajak', 'duel', 'pelaku', 'korban', 'kalah', 'mengakui', 'kaus', 'perguruan', 'silat', 'aldino', 'pengakuan', 'pelaku', 'mengeroyok', 'korban', 'selang', 'jam', 'otak', 'pengeroyokan', 'menghubungi', 'anggota', 'informasi', 'korban', 'mengaku', 'ngaku', 'anggota', 'perguruan', 'silat', 'kondisi', 'babak', 'belur', 'korban', 'dikeroyok', 'tujuh', 'pelaku', 'lakukan', 'penyelidikan', 'buru', 'aldino', 'kasat_reskrim', 'keterangan_saksi']","['penjual', 'nanas', 'gresik', 'tewas', 'dikeroyok', 'pesilat']"
137,137,2,0.8961,"hakim, sambo, saudara, jaksa, arif, yosua, terdakwa, pembunuhan, ferdy_sambo, saksi, agus, chuck, polri, hendra, cctv, perintah, mengaku, yosua_hutabarat, irfan, pembunuhan_brigadir, terkait, jaksel, duren, sidang, keterangan, polisi, jakarta, hendra_kurniawan, mulia","['kepala', 'penegakan', 'hukum', 'provos', 'divisi', 'profesi', 'pengamanan', 'polri', 'kombes', 'susanto', 'haris', 'kuasa', 'menahan', 'amarah', 'menceritakan', 'ditempatkan', 'khusus', 'patsus', 'lantaran', 'melanggar', 'penanganan', 'tewasnya', 'hutabarat', 'suara', 'bergetar', 'susanto', 'menyebut', 'menghancurkan', 'kariernya', 'dibangun', 'puluhan', 'susanto', 'pembunuhan', 'hutabarat', 'jaksel', 'santoso', 'susanto', 'dipatsus', 'disidang', 'terkait', 'susanto', 'membenarkan', 'saudara', 'dipatsus', 'hakim', 'susanto', 'disidang', 'etik', 'hakim', 'mulia', 'susanto', 'susanto', 'menyebut', 'hukuman', 'diterimanya', 'dipatsus', 'didemosi', 'susanto', 'suara', 'bergetar', 'patsus', 'demosi', 'susanto', 'saudara', 'dijadikan', 'tersangka', 'terdakwa', 'perkara', 'hakim', 'susanto', 'susanto', 'mengaku', 'kecewa', 'marah', 'kesal', 'menyangka', 'jenderal', 'tega', 'membohongi', 'suara', 'bergetar', 'susanto', 'menyebut', 'menghancurkan', 'kariernya', 'dibangun', 'puluhan', 'perasaan', 'saudara', 'hakim', 'kecewa', 'kesal', 'marah', 'jenderal', 'bohong', 'jenderal', 'tega', 'menghancurkan', 'karier', 'mengabdi', 'hancur', 'titik', 'nadi', 'terendah', 'pengabdian', 'anggota', 'anggota', 'hebat', 'jaksel', 'bayangkan', 'kabag', 'gakkum', 'memeriksa', 'polisi', 'nakal', 'diperiksa', 'susanto', 'sidang', 'terdakwa', 'didakwa', 'pembunuhan', 'hutabarat', 'perbuatan', 'wibowo', 'diadili', 'didakwa', 'merintangi', 'pembunuhan', 'yosua', 'sambo', 'didakwa', 'elektronik', 'kuhp', 'brigadir_yosua', 'ferdy_sambo', 'bersaksi_sidang', 'lanjutan_pembunuhan', 'brigadir_yosua', 'ferdy_sambo', 'putri_candrawathi', 'hakim_ketua', 'wahyu_iman', 'kode_etik', 'kode_etik', 'ferdy_sambo', 'polda_metro', 'duduk_terdakwa', 'ferdy_sambo', 'putri_candrawathi', 'pembunuhan_berencana', 'brigadir_yosua', 'richard_eliezer', 'pudihang_lumiu', 'ricky_rizal', 'kuat_ruf', 'ferdy_sambo', 'pasal_kuhp', 'subsider_pasal', 'kuhp_juncto', 'pasal_kuhp', 'ferdy_sambo', 'penyidikan_pembunuhan', 'ferdy_sambo', 'undang_undang', 'perubahan_undang', 'undang_nomor', 'informasi_transaksi']","['suara', 'bergetar', 'kombes', 'susanto', 'sambo', 'jenderal', 'tega', 'hancurkan', 'karier']"
