,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,Title
49,49,2,0.9992,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['pertaruhan', 'lumia', 'kesaksian', 'kejadian', 'kesaksian', 'menggemparkan', 'eliezer', 'pembunuhan', 'menghadirkan', 'terdakwa', 'rizal', 'kesaksiannya', 'eliezer', 'misterius', 'kejadian', 'eliezer', 'tinggal', 'anaknya', 'tinggal', 'disusul', 'rekan', 'dipanggil', 'kedatangannya', 'eliezer', 'almarhum', 'mateus', 'berdua', 'maksudnya', 'yosua', 'mateus', 'area', 'nunggu', 'eliezer', 'dilansir', 'eliezer', 'farhan', 'alfons', 'romer', 'sadam', 'jam', 'eliezer', 'mengaku', 'sosok', 'wanita', 'jam', 'jam', 'pagar', 'tutup', 'ketuk', 'rumah', 'alfons', 'buka', 'pintu', 'perempuan', 'kenal', 'nangis', 'lihat', 'nggak', 'lihat', 'erben', 'rumah', 'eliezer', 'wanita', 'mencari', 'sopirnya', 'meninggalkan', 'rumah', 'perempuan', 'nanya', 'driver', 'lari', 'samping', 'panggil', 'driver', 'mobil', 'pajero', 'hitam', 'driver', 'perempuan', 'langsung', 'pulang', 'kejadian', 'rumah', 'rumah', 'ibadah', 'pagi', 'tinggal', 'rumah', 'semenjak', 'kejadian', 'kali', 'saguling', 'pungkasnya', 'pengacara', 'membantah', 'kesaksian', 'bharada', 'eliezer', 'wanita', 'menangis', 'rumah', 'jakarta', 'pernyataan', 'eliezer', 'jujur', 'keterangan', 'tegaskan', 'keterangan', 'jujur', 'pengacara', 'eliezer', 'mengklaim', 'kesaksian', 'kliennya', 'wanita', 'menangis', 'rumah', 'jujur', 'muncul', 'keterangan', 'richard', 'lpsk', 'muncul', 'persidangan', 'keterangan', 'karangan', 'lpsk', 'asesmen', 'keterangan', 'richard', 'ronny', 'eliezer', 'berbohong', 'persidangan', 'mempengaruhi', 'posisi', 'eliezer', 'dicabut', 'lpsk', 'keterangan', 'wanita', 'rumah', 'eliezer', 'lpsk', 'statusnya', 'richard', 'konsisten', 'keterangan', 'sebenar', 'benarnya', 'perkara', 'richard', 'ketahuan', 'berbohong', 'risiko', 'status', 'dicabut', 'pimpinan', 'lpsk', 'keterangan', 'richard', 'wanita', 'memeriksa', 'richard', 'memutuskan', 'status', 'imbuhnya', 'ronny', 'menyarankan', 'sambo', 'pembelaan', 'persidangan', 'mengungkap', 'berbohong', 'saran', 'lawyer', 'berilah', 'pembelaan', 'sesuai', 'persidangan', 'jujurlah', 'kasihan', 'klien', 'nggak', 'panik', 'fakta', 'persidangan', 'terungkap', 'bohong', 'skenario', 'merusak', 'tkp', 'mengarahkan', 'saksi', 'saksi', 'berbohong', 'justice_collaborator', 'bharada_richard', 'eliezer_pudihang', 'wanita_menangis', 'rumah_bangka', 'ferdy_sambo', 'putri_candrawathi', 'saksi_sidang', 'pembunuhan_brigadir', 'nopriansyah_yosua', 'hutabarat_brigadir', 'sidang_jaksel', 'kuat_ruf', 'bripka_ricky', 'momen_wanita', 'rumah_bangka', 'ferdy_sambo', 'rumah_saguling', 'putri_candrawathi', 'momen_wanita', 'putri_candrawathi', 'rumah_bangka', 'wajah_marah', 'ferdy_sambo', 'wajah_marah', 'ferdy_sambo', 'koh_erben', 'koh_erben', 'kediaman_bangka', 'berjaga_rumah', 'asisten_rumah', 'tangga_art', 'rumah_bangka', 'ferdy_sambo', 'kondisi_menangis', 'rumah_bangka', 'ferdy_sambo', 'rumah_saguling', 'ferdy_sambo', 'rumah_saguling', 'rumah_bangka', 'arman_hanis', 'ferdy_sambo', 'wanita_menangis', 'rumah_bangka', 'arman_hanis', 'ronny_talapessy', 'wanita_menangis', 'justice_collaborator', 'rumah_bangka', 'ferdy_sambo', 'fakta_fakta']","['pertaruhan', 'eliezer', 'bersaksi', 'lihat', 'wanita', 'nangis', 'rumah', 'bangka']"
50,50,2,0.7413,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['lumiu', 'mengaku', 'isi', 'milik', 'mengaku', 'letak', 'dituntun', 'istri', 'elizer', 'menceritakan', 'momen', 'rumah', 'pribadi', 'saguling', 'jakarta', 'magelang', 'jawa', 'mengaku', 'saguling', 'saguling', 'eliezer', 'mengaku', 'diperintahkan', 'meletakkan', 'lantai', 'rumah', 'turun', 'dek', 'naikkan', 'lantai', 'eliezer', 'sidang', 'pembunuhan', 'jaksel', 'putri', 'disimpan', 'senjata', 'steyr', 'mobil', 'ditumpangi', 'putri', 'eliezer', 'menyebut', 'lantai', 'rumah', 'menjalani', 'tes', 'pcr', 'eliezer', 'mengaku', 'lantai', 'mengaku', 'meletakkan', 'senjata', 'senjata', 'milik', 'izin', 'putri', 'naiklah', 'lantai', 'lantai', 'ditaruh', 'lift', 'senjata', 'temui', 'senjata', 'diajak', 'dek', 'diajak', 'masuk', 'kuat', 'berhenti', 'meja', 'rias', 'lorong', 'meja', 'rias', 'situ', 'lihat', 'masuk', 'tuntun', 'senjata', 'mulia', 'bukain', 'pintu', 'lemarinya', 'eliezer', 'mengaku', 'kaget', 'banyaknya', 'senjata', 'lemari', 'langsung', 'menggantungkan', 'senjata', 'sesuai', 'perintah', 'putri', 'kaget', 'senjata', 'gantung', 'senjata', 'steyr', 'izin', 'kuat', 'eliezer', 'terdakwa', 'sambo', 'istrinya', 'putri', 'candrawathi', 'pembunuhan', 'berencana', 'ajudannya', 'yosua', 'hutabarat', 'eliezer', 'kuat', 'bharada_richard', 'eliezer_pudihang', 'lemari_senjata', 'mantan_kadiv', 'propam_polri', 'ferdy_sambo', 'lemari_senjata', 'sambo_putri', 'ferdy_sambo', 'eliezer_bersaksi', 'ferdy_sambo', 'putri_candrawathi', 'kuat_ruf', 'lemari_senjata', 'barang_barang', 'senjata_api', 'masuk_kamar', 'lemari_senjata', 'duduk_terdakwa', 'ferdy_sambo', 'putri_candrawathi', 'didakwa_pembunuhan', 'brigadir_yosua', 'bharada_richard', 'eliezer_bripka', 'ricky_rizal', 'kuat_ruf']","['eliezer', 'ngaku', 'kaget', 'lihat', 'isi', 'lemari', 'senjata', 'rumah', 'pribadi', 'ferdy', 'sambo']"
51,51,2,0.818,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['mengungkap', 'momen', 'mendengar', 'pengakuan', 'istrinya', 'magelang', 'diperkosa', 'rumah', 'magelang', 'malam', 'menceritakan', 'kejadian', 'magelang', 'jakarta', 'rumah', 'putri', 'menceritakan', 'ajar', 'telepon', 'semalam', 'istri', 'nangis', 'ceritakan', 'yosua', 'kondisi', 'tidur', 'istri', 'yosua', 'istri', 'istri', 'kaget', 'yosua', 'mengancam', 'perkosaan', 'istri', 'sambo', 'sambo', 'mengaku', 'kaget', 'berpikir', 'menyangka', 'yosua', 'berani', 'berbuat', 'istrinya', 'kaget', 'berpikir', 'fatal', 'kejadiannya', 'seandainya', 'diceritakan', 'malam', 'upayakan', 'amankan', 'istri', 'putri', 'masuk', 'ancam', 'lakukan', 'perkosaan', 'menghempas', 'istri', 'sambo', 'nggak', 'dengar', 'istri', 'emosi', 'mulia', 'nggak', 'berpikir', 'istri', 'nggak', 'penjelasan', 'istri', 'kaget', 'yosua', 'berani', 'istri', 'imbuhnya', 'sambo', 'lantas', 'mengkonfirmasi', 'putri', 'ajudan', 'peristiwa', 'putri', 'sambo', 'memanggil', 'duduk', 'sidang', 'terdakwanya', 'rizal', 'sambo', 'putri', 'kuat', 'rizal', 'pembunuhan', 'yosua', 'hutabarat', 'eliezer', 'yosua', 'ferdy_sambo', 'putri_candrawathi', 'sambo_putri', 'brigadir_yosua', 'rumah_saguling', 'kondisi_menangis', 'masuk_kamar', 'sidang_jaksel', 'bripka_ricky', 'bharada_richard', 'bharada_richard', 'eliezer_bripka', 'ricky_rizal', 'kuat_ruf', 'eliezer_didakwa', 'ferdy_sambo', 'putri_candrawathi', 'kuat_ruf', 'bripka_ricky', 'pembunuhan_berencana', 'brigadir_nopriansyah', 'yosua_hutabarat', 'eliezer_sadar', 'ragu_menembak', 'perkara_terdakwa', 'didakwa_melanggar', 'pasal_kuhp', 'subsider_pasal', 'kuhp_juncto', 'pasal_kuhp']","['sambo', 'hadapan', 'hakim', 'istri', 'yosua', 'mengancam', 'memperkosa']"
52,52,2,0.9518,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['kasubbagaudit', 'baggaketika', 'rowabprof', 'kuasa', 'menahan', 'tangis', 'berhadapan', 'mantan', 'atasannya', 'terisak', 'terseret', 'pembunuhan', 'chuck', 'dihadirkan', 'perusakan', 'menghambat', 'pembunuhan', 'chuck', 'chuck', 'mantan', 'polri', 'terisak', 'hadapan', 'sambo', 'chuck', 'berbuat', 'melaksanakan', 'tugas', 'sambo', 'setega', 'mulia', 'ditambah', 'dipatsus', 'mendasar', 'mulia', 'sambo', 'berbuat', 'pelaksana', 'dinas', 'tega', 'chuck', 'mantan', 'korspri', 'sambo', 'mengaku', 'menjalankan', 'tugas', 'sambo', 'chuck', 'terbaik', 'tugas', 'jalankan', 'bergabung', 'lakukan', 'terbaik', 'lakukan', 'terbaik', 'chuck', 'afrizal', 'hadi', 'sambo', 'mengakui', 'kesalahannya', 'bersaksi', 'sambo', 'afrizal', 'mengakui', 'buahnya', 'berani', 'menolak', 'perintahnya', 'tanggapan', 'saudara', 'menilai', 'integritas', 'mengakui', 'penolakan', 'perintah', 'akui', 'perintah', 'mestinya', 'kenyataan', 'hakim', 'afrizal', 'chuck', 'pembunuhan', 'chuck', 'didakwa', 'cctv', 'terhalanginya', 'pembunuhan', 'yosua', 'perbuatan', 'mantan', 'kasubbagaudit', 'baggaketika', 'rowabprof', 'polri', 'enam', 'chuck', 'dijatuhi', 'sanksi', 'pemberhentian', 'hormat', 'ptdh', 'polri', 'terdakwa', 'sengaja', 'hak', 'melawan', 'hukum', 'tindakan', 'berakibat', 'terganggunya', 'mengakibatkan', 'mestinya', 'jaksel', 'enam', 'terdakwa', 'sambo', 'wibowo', 'widyanto', 'hendra', 'kurnia', 'adi', 'purnama', 'didakwa', 'berkas', 'terpisah', 'chuck', 'didakwa', 'ite', 'pasal', 'pasal', 'kuhp', 'divisi_propam', 'chuck_putranto', 'ferdy_sambo', 'ruang_sidang', 'merintangi_penyidikan', 'pembunuhan_brigadir', 'yosua_hutabarat', 'jaksa_penuntut', 'saksi_sidang', 'penyidikan_pembunuhan', 'brigadir_yosua', 'duduk_terdakwa', 'mantan_kadiv', 'propam_polri', 'ferdy_sambo', 'hakim_ketua', 'didakwa_merintangi', 'chuck_putranto', 'merusak_cctv', 'penyidikan_pembunuhan', 'yosua_hutabarat', 'divisi_propam', 'sistem_elektronik', 'sistem_elektronik', 'jaksa_membacakan', 'surat_dakwaan', 'pengadilan_negeri', 'jakarta_jaksel', 'ferdy_sambo', 'kompol_baiquni', 'akbp_arif', 'rachman_arifin', 'akp_irfan', 'agus_nurpatria', 'pasal_juncto', 'pasal_juncto', 'undang_undang', 'nomor_perubahan', 'undang_undang', 'nomor_informasi', 'transaksi_elektronik', 'juncto_pasal', 'kuhp_pasal', 'kuhp_pasal', 'juncto_pasal']","['chuck', 'terisak', 'sidang', 'menyangka', 'sambo', 'tega']"
53,53,2,0.9985,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['kutai', 'kalimantan', 'kaltim', 'ditangkap', 'aksi', 'pemerkosaan', 'gadis', 'berusia', 'korban', 'cucu', 'pelaku', 'pelaku', 'ditangkap', 'dusun', 'senyiur', 'muara', 'ancalong', 'kutai', 'polisi', 'merilis', 'tampang', 'pelaku', 'ditangkap', 'pelaku', 'celana', 'pendek', 'baju', 'kaos', 'berwarna', 'hitam', 'hijau', 'memakai', 'alas', 'kaki', 'diringkus', 'tangan', 'kondisi', 'diborgol', 'pelaku', 'ditangkap', 'melarikan', 'kampung', 'halamannya', 'abg', 'tewas', 'diperkosa', 'pelaku', 'menenggak', 'miras', 'malam', 'pelaku', 'mengembalikan', 'pinjam', 'ketemulah', 'korban', 'dirayu', 'ngembaliin', 'motor', 'polres', 'kutim', 'iptu', 'made', 'jata', 'wiranegara', 'melintasi', 'semak', 'semak', 'pelaku', 'mabuk', 'menepikan', 'kendaraannya', 'korban', 'curiga', 'langsung', 'memberontak', 'pelaku', 'menangkapnya', 'berontak', 'melawan', 'dipaksa', 'jata', 'korban', 'kuasa', 'melawan', 'tubuh', 'kekar', 'pelaku', 'melawan', 'berteriak', 'teriakan', 'korban', 'pelaku', 'panik', 'kalap', 'korban', 'tersangka', 'panik', 'dicekiklah', 'meninggal', 'jata', 'jata', 'korban', 'dibuang', 'danau', 'terhubung', 'kolam', 'jenazah', 'korban', 'ditemukan', 'kolam', 'warga', 'danau', 'nyambung', 'kolam', 'subuh', 'mengapung', 'mayat', 'ditemukan', 'warga', 'telepon', 'polsek', 'dilaporkan', 'jata', 'korban', 'serangan', 'tercermin', 'luka', 'kelamin', 'korban', 'robekan', 'jata', 'pria_berinisial', 'sepeda_motor', 'kasat_reskrim', 'tindak_pidana', 'menghabisi_nyawa', 'jasad_korban', 'kekerasan_seksual', 'hasil_visum', 'hasil_visum', 'bekas_luka']","['tampang', 'pria', 'keji', 'kutim', 'tega', 'perkosa', 'bunuh', 'cucunya', 'abg']"
54,54,2,0.6923,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['supriyadi', 'disatroni', 'perampok', 'masuk', 'area', 'mobil', 'kapolresta', 'argowiyono', 'keterangan', 'pelaku', 'mobil', 'pelaku', 'curiga', 'pelaku', 'mobil', 'berpelat', 'argo', 'dilansir', 'argo', 'merah', 'dipakai', 'pelaku', 'asli', 'palsu', 'berupaya', 'terpasang', 'cctv', 'kejadian', 'sengaja', 'dirusak', 'pelaku', 'polisi', 'keterangan', 'terkait', 'pelaku', 'pelaku', 'perampokan', 'pelaku', 'berdasar', 'keterangan', 'argo', 'argo', 'pelaku', 'mengancam', 'tajam', 'rumah_dinas', 'rumdin_wali', 'blitar_santoso', 'jalan_sudanco', 'kawanan_perampok', 'rumah_dinas', 'pelat_merah', 'blitar_akbp', 'penjaga_pos', 'penjaga_pos', 'pelat_merah', 'mengecek_cctv', 'rumdin_wali', 'penjaga_pos', 'rumah_dinas', 'penjaga_pos', 'membawa_senjata', 'penjaga_pos', 'senjata_tajam']","['penyekap', 'walkot', 'blitar', 'mobil', 'pelat', 'merah', 'cctv', 'dirusak']"
55,55,2,0.8243,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['pelaku', 'pencurian', 'rumah', 'wirobrajan', 'pekan', 'direskrimum', 'polda', 'diy', 'kombes', 'nuredy', 'irwansyah', 'iya', 'mas', 'ditangkap', 'alhamdulillah', 'nuredy', 'tersangka', 'ditangkap', 'penangkapan', 'jakarta', 'tersangka', 'iya', 'ditangkap', 'daerah', 'jakarta', 'terangnya', 'polisi', 'penyelidikan', 'pengembangan', 'membeberkan', 'motif', 'identitas', 'tersangka', 'anggota', 'lapangan', 'pengembangan', 'penyelidikan', 'kronologis', 'lengkapnya', 'penyelidikan', 'tuntas', 'pungkasnya', 'pencurian', 'rumah', 'wirobrajan', 'jogja', 'laptop', 'digondol', 'maling', 'berisi', 'berkas', 'suap', 'eks', 'wali', 'jogja', 'haryadi', 'suyuti', 'polisi', 'fakta', 'pembobolan', 'rumah', 'wirobrajan', 'jogja', 'laptop', 'berkas', 'barang', 'digondol', 'maling', 'barang', 'diambil', 'laptop', 'hard', 'disk', 'eksternal', 'kapolresta', 'jogja', 'kombes', 'idham', 'mahdi', 'jumpa', 'pers', 'kantor', 'polresta', 'jogja', 'idham', 'maling', 'masuk', 'rumah', 'perusakan', 'merusak', 'pintu', 'gerbang', 'pintu', 'rumah', 'terpisah', 'polresta', 'jogja', 'akp', 'archye', 'nevada', 'diambil', 'pelaku', 'cctv', 'rumah', 'korban', 'cctv', 'rumah', 'korban', 'mendalami', 'terkait', 'cctv', 'tkp', 'wartawan', 'jumpa', 'pers', 'memeriksa', 'cctv', 'archye', 'memeriksa', 'saksi', 'kali', 'rumah', 'korban', 'saksi', 'tetangga', 'tetangga', 'korban', 'saksi', 'korban', 'kejadian', 'archye', 'korban', 'keluarganya', 'makan', 'makan', 'bertolak', 'wonogiri', 'jawa', 'pulang', 'kampung', 'korban', 'rencananya', 'pulang', 'kampung', 'daerah', 'wonogiri', 'mampir', 'makan', 'soto', 'kadipiro', 'wonogiri', 'wonogiri', 'dikabari', 'wonogiri', 'terang', 'rencana', 'pulang', 'wonogiri', 'sehari', 'habis', 'pulang', 'jogja', 'menyelesaikan', 'pekerjaannya', 'pungkas', 'archye', 'polisi_menangkap', 'jaksa_kpk', 'berinisial_fan', 'jaksa_kpk', 'berinisial_fan', 'jaksa_kpk', 'berinisial_fan', 'dvr_cctv', 'jaksa_kpk', 'kasat_reskrim', 'dvr_cctv', 'memeriksa_saksi']","['maling', 'pencuri', 'laptop', 'jaksa', 'kpk', 'jogja', 'ditangkap']"
56,56,2,0.995,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['christian', 'pembunuh', 'tersenyum', 'cekcok', 'korban', 'ade', 'yunia', 'rizavani', 'icha', 'mengeluarkan', 'toxic', 'menyinggung', 'circle', 'pertemanan', 'terungkap', 'rekonstruksi', 'digelar', 'kamar', 'lantai', 'tower', 'pino', 'apartemen', 'green', 'pramuka', 'rekonstruksi', 'terungkap', 'menyinggung', 'pertemanan', 'membuatnya', 'dikhianati', 'icha', 'tega', 'cuy', 'berjuang', 'jalan', 'gue', 'tersangka', 'menampar', 'icha', 'darah', 'penyidik', 'perkataan', 'membacakan', 'adegan', 'rekonstruksi', 'rudolf', 'kekecewaannya', 'icha', 'dituding', 'berkhianat', 'menuduh', 'icha', 'berteman', 'dengannya', 'memiliki', 'uang', 'circle', 'gue', 'gini', 'udah', 'berduit', 'radio', 'susah', 'senang', 'giniin', 'gue', 'setega', 'gue', 'polisi', 'menirukan', 'rudolf', 'singkat', 'cerita', 'rudolf', 'membuka', 'lakban', 'menutupi', 'mulut', 'icha', 'rudolf', 'icha', 'teman', 'informasi', 'rudolf', 'mengaku', 'membunuh', 'icha', 'dendam', 'lantaran', 'icha', 'berteman', 'teman', 'rudolf', 'sma', 'rudolf', 'mengkhianatinya', 'menganggap', 'musuh', 'bantu', 'gue', 'fasilitasi', 'gue', 'pergi', 'pergi', 'tiru', 'penyidik', 'icha', 'dibantunya', 'rudolf', 'icha', 'memfasilitasi', 'dana', 'membunuh', 'halaman', 'rudolf_tobing', 'rudolf_tobing', 'jakarta_pusat', 'menirukan_ucapan', 'menghabisi_nyawa', 'pria_berinisial', 'rudolf_tobing', 'rudolf_tobing']","['percakapan', 'toxic', 'rudolf', 'bunuh', 'icha', 'singgung', 'circle', 'pertemanan']"
57,57,2,0.8543,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['pencuri', 'spesialis', 'keluarga', 'pasien', 'surabaya', 'dibekuk', 'pelaku', 'residivis', 'kerap', 'beraksi', 'rsud', 'soewandhie', 'rsu', 'soetomo', 'pelaku', 'syaif', 'alias', 'ipul', 'warga', 'pogot', 'jaya', 'stef', 'alias', 'tetet', 'warga', 'petemon', 'surabaya', 'ditangkap', 'sore', 'tepatnya', 'makam', 'putat', 'gede', 'jalan', 'putat', 'jaya', 'surabaya', 'polrestabes', 'surabaya', 'akbp', 'mirzal', 'maulana', 'unit', 'jatanras', 'langsung', 'memburu', 'berhasil', 'mengidentifikasi', 'pelaku', 'tim', 'opsnal', 'jatanras', 'serangkaian', 'penyelidikan', 'cek', 'tkp', 'pemeriksaan', 'saksi', 'saksi', 'petunjuk', 'informasi', 'profil', 'keberadaan', 'pelaku', 'tim', 'opsnal', 'mengamankan', 'tersangka', 'makam', 'putat', 'gede', 'surabaya', 'mirzal', 'mirzal', 'pelaku', 'pencuri', 'spesialis', 'milik', 'keluarga', 'pasien', 'tkp', 'beraksi', 'tugas', 'mencuri', 'mobile', 'mencari', 'sasaran', 'milik', 'pasien', 'penunggu', 'lengah', 'pengamanannya', 'kesempatan', 'tersangka', 'syaif', 'tersangka', 'stef', 'mengawasi', 'kejauhan', 'hasil', 'kejahatannya', 'mirzal', 'dijual', 'penadah', 'berinisial', 'ald', 'memburunya', 'pelaku', 'tercatat', 'residivis', 'barang_barang', 'rumah_sakit', 'kasat_reskrim', 'barang_barang', 'rumah_sakit', 'barang_milik', 'mengambil_barang']","['pencuri', 'kambuhan', 'tkp', 'rumah', 'sakit', 'surabaya', 'ditangkap']"
58,58,2,0.957,"sambo, saudara, hakim, jaksa, arif, yosua, ferdy_sambo, hendra, pembunuhan, agus, chuck, saksi, cctv, polri, mengaku, yosua_hutabarat, terdakwa, pembunuhan_brigadir","['polisi', 'memindahkan', 'barista', 'kopi', 'korban', 'penikaman', 'dikenal', 'tewas', 'palembang', 'sumatera', 'korban', 'bernama', 'mulkan', 'warga', 'ilir', 'palembang', 'kapolsek', 'ilir', 'palembang', 'kompol', 'rian', 'suhendi', 'jasad', 'mulkan', 'ditemukan', 'tergeletak', 'darah', 'warga', 'kedai', 'kopinya', 'jalan', 'akbp', 'amin', 'percetakan', 'cabe', 'ilir', 'palembang', 'informasi', 'penemuan', 'jasad', 'warga', 'diterima', 'polisi', 'laporan', 'personel', 'unit', 'polsek', 'ilir', 'inafis', 'polres', 'palembang', 'langsung', 'bergerak', 'korban', 'tewas', 'posisi', 'terlentang', 'ditemukan', 'luka', 'tusuk', 'tubuhnya', 'jasad', 'korban', 'langsung', 'dievakuasi', 'bhayangkara', 'hasan', 'divisum', 'palembang', 'dilansir', 'korban', 'tewas', 'diduga', 'kehabisan', 'darah', 'luka', 'tusukan', 'pisau', 'lubang', 'dada', 'luka', 'tusuk', 'dada', 'kiri', 'saksi', 'bernama', 'maidi', 'penjual', 'gorengan', 'kejadian', 'pagi', 'korban', 'mengejar', 'membawa', 'pisau', 'saksi', 'menemukan', 'korban', 'tergeletak', 'bernyawa', 'saksi', 'warga', 'melaporkan', 'peristiwa', 'kepolisian', 'sektor', 'ilir', 'peristiwa', 'polisi', 'menyita', 'sebilah', 'pisau', 'ditemukan', 'kejadian', 'mempelajari', 'menunjang', 'bersimbah_darah', 'reserse_kriminal', 'kejadian_perkara', 'jasad_korban', 'hasil_visum', 'berdasarkan_keterangan', 'barang_bukti', 'rekaman_cctv', 'proses_penyelidikan']","['barista', 'kopi', 'palembang', 'ditemukan', 'tewas', 'luka', 'tusuk', 'dada']"
