title,date,desc,source
Saat Warga Terdampak Banjir Pati Semringah Dikunjungi Ganjar,"Rabu, 07 Des 2022 20:36 WIB",suasana desa sinomwidodo kecamatan tambakromo kabupaten pati mendadak meriah gubernur jawa jateng ganjar pranowo rabu 7 12 2022 kehadiran ganjar bak pelipur lara warga terdampak banjir bandang ganjar didampingi pj bupati pati henggar budi anggoro mengunjungi titik kecamatan tambakromo wilayah terparah akibat banjir bandang november desa sinomwidodo ganjar diserbu warga balai desa luput kejaran remaja orangtua berjabat tangan menyapa aduh ramai banget keliatan rambut putihnya teriak kuasa berdesak desakan menyapa ganjar ganjar gang kondisi rumah warga warga mencuci pakaian semringah ganjar jenengan pas banjir ngentosi pinten jam banjir menunggu jam ganjar lansia nggeh dangu banjire sedadane kulo banjirnya dada lansia sahut menyahut bantuan alat elektronik ganjar bantuan makanan sembako tercukupi magic com masak nasi teriak ganjar meninjau jembatan melintang sungai godo sisi kanan kiri tanggulnya tergerus banjir kondisinya memprihatinkan jembatan berkaki mestinya kaki bentangannya arus sungai cepat sisi ganjar normalisasi sungai banjir menyisakan sampah rumah tangga terbawa kerjakan alat alat berat terima kasih bbws bergerak cepat mantan anggota dpr ri mengapresiasi instansi lembaga vertikal bergotong royong membantu korban terdampak banjir posko kesehatan maksimal melayani warga pengobatan kepolisian makasih dibantu masyarakat urusannya penyakit kulit ispa inis diobati permintaan kasur kompor carikan pungkasnya,www.kompas.com
Pemkot Jakut Siapkan Pompa Mobile Antisipasi Banjir Rob hingga 13 Desember 2022,"Jumat, 09 Des 2022 08:25 WIB",suku dinas sumber daya air sda jakarta utara pompa mobile titik titik rawan banjir pesisir rob mengantisipasi ancaman rob 6 13 desember 2022 akibat aktivitas pasang air laut bersamaan fase purnama kepala seksi pemeliharaan drainase sudin sda jakarta utara yursid suryanegara pompa mobile disiagakan wilayah ruas jalan martadinata muara muara angke kamal marunda personel personel pompa mobile personel operasi pompa apung disiapkan yursid dihubungi kompas com jumat 9 12 2022 langkah antisipasi banjir rob jakarta utara menutup lubang tempat masuknya air laut memakai karung pasir penahan banjir siagakan pasukan malamnya shift piket keliling siaga rob kegiatan operasi pompa pompa titik titik siapkan yursid yursid banjir rob terparah mencapai 20 sentimeter banjir rob surut disedot pompa mobile genangan banjir rob variatif 10 20 sentimeter jakarta utara rob jam surut,www.kompas.com
Tanah Longsor Sebabkan Dinding Roboh di Sektor 9 Bintaro,"Kamis, 01 Des 2022 23:09 WIB",tanah longsor tembok roboh cimb niaga samping pom bensin pertamina sektor 9 pondok pucung kecamatan pondok aren kota tangerang selatan kamis 1 12 2022 berdasarkan informasi video amatir didapatkan kompas com tanah longsor tembok roboh 17 00 wib lahan bank cimb niaga terbelah tanah merah posisi lahan samping jalan raya warga berdiri jalan raya beraspal mengamati tanah longsor warga sibuk mengambil gambar insiden melaporkan dilihatnya video kejadian bank niaga tanahnya longsor temboknya roboh pria merekam video mobil tertimbun tanah longsor berdasarkan informasi lanjutan mobil tertimbun lonsgoran tanah unit honda fred unit honda brio 2 unit mitsubishi pajero longsor tiang listrik jalan terjatuh laporan korban jiwa terkait insiden warga khawatir tiang listrik roboh berbahaya masyarakat melintasi jalan bahaya kabel tiang listrik jalanan kepala polisi sektor kapolsek pondok aren kompol endy mahandika membenarkan robohnya tembok insiden rabu 16 40 wib kejadian hujan lebat 16 40 wib hujan 16 00 wib 40 menit hujan deras kejadiannya endy dikonfirmasi kamis,www.kompas.com
"Kronologi Tanah Longsor di Sektor 9 Bintaro, Dinding Retak Sebelum Akhirnya Roboh","Jumat, 02 Des 2022 08:04 WIB",tanah longsor tembok roboh halaman bank cimb niaga samping pom bensin pertamina bintaro sektor 9 tangerang selatan kamis 1 12 2022 tembok roboh pembatas kantor bank akses perkampungan jalan utama bintaro sektor 9 kapolres tangsel akbp sarly sollu tanah longsor tembok roboh akibat hujan deras melanda kawasan 16 00 wib kemarin hujan intensitas mengguyur wilayah pondok aren menghambat aktivitas masyarakat jalanan hujan deras memicu tanah bangunan tembok milik bank cimb niaga sektor 9 bintaro longsor jam 16 30 wib tembok pembatas bangunan 30 meter ketinggian meter roboh menimpa unit mobil milik karyawan bank cimb niaga sarly keterangan resminya jumat 2 12 2022 keterangan saksi tembok pembatas bangunan roboh retak berdasarkan video rekaman amatir diterima kompas com lahan bank cimb niaga terbelah area tanah longsor tempat parkir kendaraan nasabah karyawan posisi lahan berbatasan jalan raya warga berdiri jalan beraspal mengamati tanah longsor warga sibuk mengambil gambar melaporkan dilihatnya kejadian bank niaga tanahnya longsor temboknya roboh pria merekam video mobil tertimbun tanah longsor berdasarkan informasi lanjutan mobil tertimbun lonsgoran tanah unit honda fred unit honda brio unit mitsubishi pajero longsor tiang listrik tumbang laporan korban jiwa terkait insiden warga khawatir tiang listrik roboh berbahaya masyarakat melintasi jalan bahaya kabel tiang listrik jalanan sarly proses penyelidikan terkait insiden ditangani unit reskrim polsek pondok aren,www.kompas.com
"Kurangi Risiko Banjir, Tangkis Sungai Kali Lo Banyuwangi Ditinggikan","Sabtu, 10 Des 2022 11:26 WIB",tangkis sungai kelurahan kepatihan kecamatan banyuwangi salah kawasan terdampak banjir pekan diperbaiki perbaikan peninggian tangkis diharapkan menahan air meluap kawasan permukiman warga kawasan berharap risiko banjir lingkungan berkurang luapan air harapkan tangkis pagar mencegah air rumah warga bupati banyuwangi ipuk fiestiandani azwar anas meninjau lokasi sabtu 10 12 2022 ipuk tangkis ambrol akibat luapan menyebabkan banjir parah kelurahan kepatihan akibatnya sungai mengalami over topping tangkis penahan meninjau lokasi pembangunan tangkis ipuk berkeliling kondisi warga pascabanjir meninjau rekonstruksi rumah warga rusak terkena banjir rumah rusak terkena banjir rehab ditempati ipuk kepala dinas pekerjaan pu pengairan guntur priambodo peninggian tangkis lokasi kota rawan banjir kawasan lebak sobo perumahan puri indah sungai meluap air over topping normalisasi sungai kalilo mengalami pendangkalan pengerukan material mengendap sungai mengalir pusat kota banyuwangi sulit alat beratnya permukiman padat berkoordinasi warga ketemu skema terbaiknya terang guntur sungai banyuwangi normalisasi mengurangi risiko banjir lakukan pengerukan endapan sungai kandangan uluh pesanggaran ilyas banyuanyar kalibaru pungkas guntur banjir 28 november 2022 disebabkan intensitas hujan jam drainase wilayah kota menampung air,www.kompas.com
"Tambang Meledak di Sawahlunto, Belasan Orang Tertimbun Longsoran hingga 2 Orang Kena Luka Bakar","Jumat, 09 Des 2022 14:03 WIB",longsoran tambang kota sawahlunto sumatera barat jumat 9 12 2022 longsoran ledakan lubang tambang akibatnya belasan tertimbun longsoran tim menerima laporan korban mengerahkan anggotanya evakuasi dikonfirmasi kepala kantor pencarian pertolongan kelas padang abdul malik laporan tertimbun kota sawahlunto dikutip tribunpadang abdul malik petugas dikirim kota padang pos 50 kota dilaporkan 12 tertimbun selamat meninggal dunia sisa 10 pencarian laporan 12 tertimbun pertambangan batubara 10 proses pencarian lubang tambang mengutip tribunpadang ledakan mengalami luka bakar serius dilarikan rsud kota sawahlunto penanganan tim pencarian korban,www.tribunnews.com
"Kronologi Terbakarnya Gudang BBM Oplosan di Muara Enim, Ada Percikan Api Saat Bongkar Muat hingga 3 Orang Tewas","Selasa, 20 Des 2022 18:58 WIB",tewas gudang dusun iii desa cinta kasih kecamatan belimbing kabupaten muara enim sumatera selatan terbakar senin 19 12 2022 gudang terbakar gudang pengoplosan bbm pertalite milik endang 35 tewas pekerja pabrik hendra 25 ari 50 rama 21 kebakaran aktivitas bongkar muat bbm ilegal gudang mobil pick up grand max bongkar muat bbm ilegal sekayu mesin pompa air korsleting menimbulkan percikan api percikan api menyambar bbm ilegal jenis pertalite lokasi memicu ledakan api membakar area gudang bbm ilegal warga beramai ramai mencoba memadamkan api 09 30 wib api dipadamkan delapan unit mobil padam kebakaran turun pekerja selamatkan kapolres muara enim akbp andi supriadi membenarkan kebakaran pemindahan korsleting listrik menyebabkan percikan api api menyambar mobil pikap memindahkan pertalite menimbulkan kebakaran andi hasil pemeriksaan mobil pikap terbakar kendaraan dibawa korban hendra api cepat menyambar mobil pikap jenis grand max dikemudikan ari rama pekerja gudang melarikan tewas terbakar gudang kapolres muara enim akbp andi supriadi aktivitas gudang ilegal hasil pemeriksaan gudang rumah milik endang 35 keberadaannya diburu polisi andi endang sengaja bongkar muat tempat tersembunyi petugas,www.kompas.com
3 Orang di Lombok Timur Terluka gara-gara Minyak Goreng di Wajan Terbakar,"Kamis, 15 Des 2022 21:57 WIB",warga desa bungtiang kecamatan sakra barat lombok timur nusa tenggara barat ntb menjalani perawatan medis terluka akibat insiden kebakaran minyak goreng kamis 15 12 2022 korban marzuki 45 ilham 50 husni tamrin kasi humas polres lombok timur iptu nikolas osman insiden nuraini 37 menggoreng makanan rukonya nuraini meninggalkan gorengannya mendapati api membakar minyak goreng wajan ruko tempat menggoreng gorengan kepulan asap berasal ruko saudari nuraini berteriak monta tolong nikolas keterangan tertulis mendengar teriakan warga lokasi masyarakat berusaha membantu memadamkan api mengangkat wajan penggorengan berisi minyak goreng panas penggorengan terjatuh korban nikolas ketiga korban mengalami luka bakar tangan kaki ketiganya menjalani perawatan medis puskesmas rumah sakit korban nama marzuki dirujuk rsud selong perawatan korban dirawat puskesmas rensing nikolas polisi olah tkp kejadian,www.kompas.com
Tim SAR Ungkap Cara Temukan Korban Gempa Cianjur yang Tertimbun Tanah Longsor,"Minggu, 27 Nov 2022 15:52 WIB",tim search rescue pencarian korban gempa bumi kabupaten cianjur jawa barat minggu 27 11 2022 korban gempa cianjur tertimbun tanah longsor upaya pencarian maksimal menemukan lokasi korban tertimbun tanah longsor tim memiliki strategi nardi salah anggota tim diasah menemukan keberadaan korban mengoptimalkan indra penciuman bau baunya beda bau jenazah nardi desa cijedil cugenang kabupaten cianjur jawa barat sabtu 26 11 2022 dikutip tribun jabar nardi korban berhari hari meninggal dunia mudah ditemukan menemukan titik lokasi jasad korban tertimbun gundukan tanah disemprot air kondisi tanah mengeras semprotkan air lumpur tangan nardi menceritakan proses pengangkatan jenazah wanita sabtu 26 11 2022 proses pengangkatan jasad korban menyulitkan posisinya jurang alhasil jenazah diikatkan tali diangkat perlahan kondisi tubuhnya prosesnya penarikan webbing lokasi korban tertimbun longsor takut lepas tangan tubuh pelan pelan dibantu webbing korban gempa cianjur data badan nasional penanggulangan bencana bnpb korban meninggal dunia akibat gempa cianjur mencapai 318 sabtu 26 11 2022 malam total korban luka luka akibat gempa cianjur bertambah 7 729 rincian korban luka berat 545 luka ringan 7 134 korban luka berat dirawat 108 korban luka ringan dirawat rumah warga bertahan pengungsian 73 693,www.kompas.com
"Hingga H+9, Basarnas Telah Berhasil Evakuasi 26 Jenazah Tertimbun Longsor di Sekitar Kafe Arseven","Kamis, 01 Des 2022 00:44 WIB",tim gabungan badan nasional basarnas tni polri mencatat puluhan korban meninggal berhasil dievakuasi akibat tertimbun longsor kafe arseven kecamatan cugenang kabupaten cianjur jawa barat hari 9 proses pencarian selasa 22 11 2022 total 26 jenazah berhasil ditemukan terevakuasi data ketahui kumpulkan posko 26 korban komandan tim alfa basarnas priyo prayuda utama ditemui tribunnews com rabu 30 11 2022 data tercatat terbaru tim basarnas posko cugenang hari selasa 29 11 2022 sore hari priyo berhasil mengevakuasi korban dewasa tertimbun longsor kemarin terbaru dievakuasi dewasa priyo tim gabungan basarnas pencarian waktu ditentukan merujuk penetapan pemerintah kabupaten cianjur penanganan proses tanggap darurat bencana gempa diperpanjang hari sabtu 3 12 2022 pencarian korban gempa bumi kabupaten cianjur hari rabu 30 11 2022 tim gabungan badan nasional basarnas terhitung selasa 22 11 2022 hari hari 9 dilakukannya pencarian basarnas berhenti waktu korban tertimbun berhasil ditemukan komandan tim alfa basarnas priyo prayuda utama pencarian korban korban dihentikan pencarian priyo ditemui tribunnews com rabu 30 11 2022 priyo menyebut keputusan terlkait proses pencarian kewenangan pejabat mission coordinator smc priyo tim smc pusat penilaian pencarian dicukupkan dilanjutkan pencarian keputusannya posko smc penilaian terkait temuan temuan hasilkan persentase menemukan korban priyo priyo pencarian berharap cuaca cerah proses salah titik fokus pencarian korban lokasi kafe arseven korban tertimbun,www.tribunnews.com
"Selidiki Penyabab Kebakaran Ratusan Bangunan di Kota Ambon, Polisi Lakukan Olah TKP","Senin, 12 Des 2022 05:10 WIB",tim penyidik pusat laboratorium forensik puslabfor polri olah tempat kejadian perkara tkp lokasi kebakaran kawasan mardika kecamatan sirimau kota ambon minggu 11 12 2022 personel puslabfor polri didampingi direktur reskrimum polda maluku kombes andri iskandar kapolresta pulau ambon pulau pulau lease kombes raja arthur simamora olah tkp hari personel puslabfor polri olah tkp lokasi kebakaran mardika didampingi dirreskrimum polda maluku kapolresta ambon kabid humas polda maluku kombes muhamad roem ohoirat kompas com minggu 11 12 2022 roem olah tkp mengungkap penyebab kebakaran hebat jumat 9 12 2022 hari olah tkp mengungkap penyebab kebakaran polisi diharapkan kesimpulan terkait penyebab kebakaran olah tkp rampung hasil olah tkp terkait penyebab kebakaran juru bicara polda maluku kapolda maluku irjen lotharia latif tim laboratorium forensik polri menyelidiki penyebab kebakaran kawasan kebakaran hebat melanda kawasan mardika kecamatan sirimau kota ambon jumat 9 12 2022 04 00 wit musibah menyebabkan ratusan bangunan rumah kios milik warga hangus terbakar dinyatakan meninggal dunia warga mengalami luka bakar serius,www.kompas.com
"Terhimpit Kasur dan Tembok Beton di Area Warung Shinta Cianjur, Jasad Diduga Perempuan Masih Sulit Dievakuasi","Minggu, 27 Nov 2022 15:14 WIB",tim search rescue gabungan pencarian korban tertimbun tanah longsor akibat gempa cianjur minggu 27 11 2022 pencarian difokuskan titik lokasi diduga korban salah satunya area warung sate shinta terletak kecamatan cugenang kabupaten cianjur jawa barat jabar proses pencarian hari tim menemukan jasad korban diduga berjenis kelamin perempuan anggota tim gabungan 27 jasad diduga perempuan tertimbun material longsor rumah situ rumah diduga kuat korban tertimbun longsor baunya tercium jenazahnya perempuan pakaian perempuan dikutip tribunjabar id minggu 27 11 2022 korban diduga bersembunyi kasur gempa bermagnitudo 5 6 mengguncang cianjur senin 21 11 2022 13 21 wib tim kesulitan mengevakuasi jasad korban kasur tempatnya bersembunyi terhimpit tembok beton situ sulit kasur atasnya tembok beton sulit proses evakuasi 12 korban tertimbun material longsor area warung sate shinta dugaan diperkuat banyaknya keluarga korban ditemukan lokasi pencarian 12 kemarin keluarga korban pungkasnya korban gempa cianjur deputi bidang penanganan darurat badan nasional penanggulangan bencana bnpb mayor jenderal mayjen tentara nasional indonesia tni fajar setyawan melaporkan 318 meninggal dunia akibat gempa longsor cianjur hari korban meninggal dunia 318 korban hilang status pencarian 14 fajar sabtu 26 11 2022 dikutip tribunjabar id minggu 27 11 2022 fajar melanjutkan total korban mengalami luka luka 7 729 595 luka berat 7 134 luka ringan korban luka berat dirawat rumah sakit 108 korban ringan tertangani rumah,www.kompas.com
"Head to Head Brunei Vs Indonesia, Potensi Garuda Banjir Gol","Minggu, 25 Des 2022 15:00 WIB",timnas indonesia melanjutkan perjuangan babak penyisihan grup piala aff 2022 melawan brunei darussalam laga brunei indonesia fase grup piala aff 2022 dijadwalkan stadion kuala lumpur malaysia senin 26 12 2022 pertandingan tim digelar malaysia markas timnas brunei darussalam hassanal bolkiah national stadium renovasi mei 2021 melawan brunei timnas indonesia menghadapi kamboja stadion utama gelora karno jumat 23 12 2022 menang 2 1 gol kemenangan timnas indonesia dicetak egy maulana vikri witan sulaeman timnas indonesia berpotensi meraih kemenangan mencetak gol melawan brunei dilansir laman 11v11 indonesia brunei bertemu 10 piala aff 2022 10 pertandingan indonesia mengemas enam kemenangan kekalahan imbang enam kemenangan diraih indonesia selisih gol salah satunya pertemuan 26 september 2012 laga persahabatan indonesia menang telak 5 0 indonesia mencatatkan clean sheet meraih kemenangan brunei timnas indonesia mengoleksi poin thailand filipina kamboja thailand filipina berurutan menempati peringkat grup klasemen piala aff 2022 indonesia posisi ketiga disusul kamboja menghuni posisi keempat situasi lantaran keempat negara dipisahkan selisih gol sesuai salah regulasi klasemen piala aff 2022 negara poin posisi ditentukan berdasarkan selisih gol thailand memiliki selisih gol 5 gol berkat kemenangan 5 0 brunei darussalam filipina memiliki selisih gol indonesia indonesia unggul selisih 1 gol kamboja berhak kamboja rekor pertemuan brunei indonesia brunei 4 0 sea games 1977 indonesia brunei 1 1 sea games 1983 indonesia 0 1 merlion cup 1983 brunei indonesia 1 1 sea games 1985 brunei 2 0 sea games 19987 brunei 6 0 sea games 1989 indonesia 1 0 pesta sukan merdeka 1990 brunei 0 3 pesta sukan merdeka 1990 brunei 0 3 sea games 1999 brunei 0 5 laga persahabatan,www.kompas.com
"BMKG: 71 Gempa Susulan Guncang Kota Jayapura Papua, 8 di Antaranya Dirasakan","Senin, 02 Jan 2023 18:22 WIB",total 71 gempa susulan mengguncang kota jayapura papua senin 2 1 2023 16 58 wit kota jayapura diguncang gempa magnitudo 4 9 senin hari 03 24 wit kepala pusat gempabumi tsunami bmkg daryono 71 gempa susulan jayapura dirasakan masyarakat senin 2 1 2023 16 58 wit 71 gempa susulan jayapura 8 gempa dirasakan daryono tribunnews com senin gempa susulan dirasakan 1 gempa 4 1 03 31 29 wit 2 gempa 4 4 03 51 23 wit 3 gempa 3 1 06 43 43 wit 4 gempa 3 3 06 56 08 wit 5 gempa 3 6 08 59 32 wit 6 gempa 3 3 09 46 55 wit 7 gempa 2 6 15 56 44 wit 8 gempa 3 5 16 55 09 wit kota jayapura diguncang gempa bumi tektonik senin 03 24 wit hari hasil analisis bmkg gempa bumi berkekuatan 4 9 episenter gempa bumi terletak koordinat 2 53 ls 140 74 bt tepatnya berlokasi darat jarak 14 arah timur laut kota jayapura papua kedalaman 10 memperhatikan lokasi episenter kedalaman hiposenternya gempa bumi berkedalaman dangkal diduga diakibatkan aktivitas sesar aktif melintasi jayapura daryono guncangan gempa bumi dilaporkan dirasakan kota kabupaten jayapura iv mmi menimbulkan kerusakan ringan rumah warga bpbd provinsi papua infrastruktur mengalami kerusakan akibat gempa keterangan tertulis kepala satpol penanggulangan bencana daerah provinsi papua welliam manderi menyebut hotel fasilitas publik mengalami kerusakan kerusakan 1 hotel swisbells rusak ringan plafon runtuh 2 hotel horison kota jayapura rusak ringan kerusakan ubin lantai 3 rumah sakit provita mengalami rusak ringan keramik dinding runtuh 4 mall jayapura mengalami rusak ringan keretakan dinding 5 hotel sunni abepura rusak ringan kaca pecah 6 kantor walikota jayapura dinding bangunan mengalami retak rusak ringan 7 rm one jayapura mengalami rusak ringan dinding kaca pecah,www.tribunnews.com
"Usia Rata-rata Umat Nabi Muhammad 60-70 Tahun, Ini Dalilnya","Jumat, 23 Des 2022 11:30 WIB",usia umat nabi muhammad saw usia umat umat usia umat zaman nabi muhammad 60 70 melebihi usia dibandingkan usia manusia umat zaman nabi muhammad memiliki usia terbilang pendek dibandingkan usia manusia nabi mencapai angka ribuan qur surah ankabut ayat 14 swt usia umat nabi arab latin laqad arsaln il qaumih labi him alfa sanatin ill khams akha ahumu nu hum lim sesungguhnya mengutus kaumnya tinggal seribu puluh ditimpa banjir zalim diutus rasul usia nabi 350 banjir bandang dahsyat hidup 350 riwayat total usia nabi 1 650 dalil usia umat nabi muhammad mengutip buku tua mulia kisah rahasia meraih husnul khatimah aiman mahmud hadis sahih usia umat zaman nabi muhammad dinyatakan riwayat hadis salah satunya diriwayatkan muhammad ibn musayyab ibn ishaq rasulullah bersabda usia umatku berkisar 60 70 melebihi usia hadis rasulullah saw bersabda barangsiapa usia 60 menerima alasan alasannya hadits mencela menyia nyiakan usianya berguna usianya angan beralasan memanjangkan umurku niscaya kebaikan ucapannya diterima terkait swt berfirman surah fatir ayat 37 arab latin hum arikh rabban akhrijn mal li gairalla kunn mal lam nu ammirkum yata akkaru hi akkara akumun li lim berteriak neraka tuhan keluarkanlah niscaya amal saleh kerjakan memanjangkan umurmu berfikir berfikir pemberi peringatan rasakanlah azab zalim penolongpun nabi muhammad saw bersabda hari kiamat diseru manakah berusia 60 usia firman memanjangkan umurmu berpikir berpikir diriwayatkan ibnu jarir ali ibn syu aib muhammad ibn ismail ibn abi fudaik ibnu jari thabrani meriwayatkan hadist jalur thariq ibn abi fudaik sayangnya hadis perawi sosoknya diperdebatkan ibrahim ibn fadhl makhzumi imam ahmad meriwayatkan abu hurairah rasulullah saw bersabda menerima alasan uzur hamba usianya dipanjangkan 60 70 sungguh menerima uzurnya batas usia manusia dicukupkan berpikir pendapat sahih 60 abu hazm meriwayatkan abu hurairah rasulullah bersabda barangsiapa dikaruniai usia 60 sesungguhnya menutup untuknya pintu alasan muslim beriman dalil dalil petunjuk meningkatkan kualitas keimanan usia takdir swt seorangpun menjaga iman islam semoga senantiasa melindungi menjadikan umat husnul khatimah gambas video 20detik,www.detik.com
DPRD Minta Pemerintah Pusat Bantu Permasalahan Banjir Rob di Kota Semarang,"Selasa, 13 Des 2022 13:37 WIB",wakil ketua dewan perwakilan rakyat daerah dprd kota semarang muhammad afif pemerintah pusat membantu pemerintah daerah menangani banjir rob kawasan pesisir kota semarang rob intinya dibebankan pemerintah daerah pendanaan ringan awak media selasa 13 12 2022 menurutnya pemerintah daerah keterbatasan pendanaan mengatasi banjir rob kawasan pesisir kota semarang bantuan pusat mengandalkan dana daerah afif beranggapan banjir rob tanggung dikoordinasikan pemerintah daerah pemerintah pusat dibebankan pemerintah daerah berat paparnya mengaku kajian studi banding pemerintah kota pemkot semarang terkait penanggulangan banjir rob kawasan pesisir solusi sabuk laut afif menilai sabuk laut efektif penanggulangan banjir rob daerah pesisir kota semarang terkait pendanaan berat skala prioritas diperhatikan fokus pendidikan urusan kesehatan imbuhnya pertemuan kawasan pesisir warga mengusulkan sabuk laut pos pemantau air rob kelau membangun anggaran daerah berat pastinya paparnya,www.kompas.com
"Kisah Sedih Ayah di Sumedang, Domba Peliharaan Hanyut Tersapu Banjir Bandang, Hendak Dijual untuk Bekal Kuliah Anak","Kamis, 22 Des 2022 15:49 WIB",warga desa sawahdadap kecamatan cimanggung kabupaten sumedang jawa barat korban musibah banjir bandang menerjang wilayahnya warga bernama wide supriatna 42 mengaku sedih tatkala salah domba peliharaannya hanyut terseret arus banjir bandang domba dijual bekal kuliah anaknya lulus sma bekal anak lulus sma wide dikutip tribunjabar id keluarganya bersedih peristiwa waktu anak lulus sma domba hanyut bersedih bersedih duduk puing puing kayu terbawa banjir rumah rusak kehilangan domba rumah wide hancur akibat diterpa banjir rumahnya dapur kamar mandi mengalami kerusakan akibat kondisi wide istrinya wiwin 39 ketiga anaknya neni 18 sopyan 12 winda aulia 3 terpaksa mengungsi balai desa sawahdadap dombanya selamat titipkan kandang milik tetangganya selamat terjangan banjir beruntung domba miliknya diterima kandang tetangganya terima kasih dombanya diterima kandang mencarikan rumput domba domba peliharaan tetangganya pagi mencari rumput siang bersih bersih rumah sore pengungsian kondisi keluarga upaya pemkab pemerintah kabupaten sumedang pembiayaan renovasi rumah rusak akibat banjir bandang sawahdadap kecamatan cimanggung sekretaris daerah sekda kabupaten sumedang herman suryatman rapat hasilnya biaya pembangunan rumah hancur ditanggung pemerintah daerah pembiayaan dibebankan apbd murni 2023 minggu ganti data rumah rusak diakses aplikasi sistem informasi tanggap bencana musibah sitabah aplikasi tercatat 9 rumah rusak berat 5 hancur 4 ruak berat 5 rumah rusak 19 rumah terancam data hasil cek ricek data tni polri berdasarkan data banjir bandang sabtu 17 12 2022 menghancurkan rumah menyebabkan meninggal dunia terjebak 373 mengungsi pengungsi perhatian pemenuhan kebutuhan kebutuhan dasarnya,www.kompas.com
"Bangunan Revitalisasi Situ Gede Tasikmalaya Dinilai Terlalu Tinggi, Pengunjung: Kalau Hujan, Banjir","Rabu, 04 Jan 2023 14:31 WIB",warga pengunjung menilai desain bangunan proyek revitalisasi objek wisata situ gede kota tasikmalaya jawa barat akibatnya hujan banjir proyek revitalisasi objek wisata situ gede kota tasikmalaya membutuhkan rp 40 miliar sesuai detail enggenering desain ded terbangun area lesehan foodcourt sebelah timur 2022 nilai anggaran rp 6 3 miliar lesehan area pedestrian pepohonan rimbun deretan 34 kios pedagang ukuran 2x2 meter pintu ornamen bertuliskan situ gede martin 29 salah pengunjung mengaku heran desain lesehan menjulang unik fungsi estetikanya sesuai kondisi musim hujan air membanjiri area bawahnya unik bagus kekinian aneh hujan air lesehan atapnya hujan nyebrot area pas makan bubar hujan seraya tertawa diamini rekan rekannya rabu 4 1 2023 martin aneh bangunan diperbaiki situ gede sebelah timur ded instagram perbaikannya skywalk jogging track dermaga perahu jalan diperbaiki perbaikannya sebelah barat situ gede jalannya rusak parah aspalnya batu motor sakit perut lewatnya ketua paguyuban pedagang situ gede mumu supriadi mengaku senang pembangunan berharap pedagang memanfaatkan fasilitas senang sepenuhnya selesai lapaknya proyek revitalisasi objek wisata situ gede kota tasikmalaya jawa barat anggaran rp 6 3 miliar hasilnya matang tanggung selesai proses rehabilitasi lokasi andalan kota tasikmalaya terpusat sisi bangunan pedagang kaki pkl tempat lesehan ditambah pembangunan pedestrian lokasi dulunya jalan inspeksi danau dipenuhi pkl pembukaan jalan warga proyek diinisiasi gubernur jawa barat ridwan kamil sumber anggaran apbd provinsi jabar 2022 progres anggaran rp 6 3 miliar pengerjannya 100 persen tambahan hasil adendum waktu tanggal 24 desember tanggal 30 desember 2022 pemeliharaan 6 rapih dirapihkan pemeliharaan pejabat pembuat komitmen ppk proyek revitalisasi objek wisata situ gede kota tasikmalaya darmadi wartawan kantornya selasa 3 1 2023 darmadi proses pengerjaan rehabilitasi objek wisata situ gede kota tasikmalaya dilaksanakan proses pengerjaannya dinas sumber daya air provinsi jawa barat ketiga total anggaran dibutuhkan sesuai detail enggenering desain ded rehabilitasi situ gede kota tasikmalaya ditetapkan rp 40 miliar anggaran proyek turun rp 6 3 miliar apbd provinsi jawa barat 2022,www.kompas.com
"Tak Ada Posko Pengungsian, Korban Kebakaran Kampung Pulo Menumpang di Rumah Kerabat","Selasa, 27 Des 2022 10:29 WIB",warga terdampak kebakaran minggu 25 12 2022 wilayah kampung pulo kampung melayu jatinegara jakarta timur memilih menumpang tinggal rumah kerabatnya posko pengungsian disiapkan pemerintah menampung korban warga bernama yusuf 36 memilih menumpang rumah kerabat tenda penampungan disediakan pemerintah cuaca jakarta kerap diguyur hujan deras warga khawatir mengungsi tenda darurat kondisi cuaca hujan deras warga mencari kenyamanan yusuf lokasi senin 26 12 2022 malam warga menganggap posko dibangun warga menetap tenda darurat timbul cuaca mendung hujan mendukung tenda menampung kasih bantuan bantuan sembako makanan yusuf ketua 012 rw 02 kampung melayu maulana keputusan warga menumpang hidup rumah kerabat bulat opsi dipindah rusun akses memilih menumpang kelurahan diarahkan rusun warga nolak rumah saudara saudaranya maulana berdasarkan pengamatan kompas com lokasi senin petang warga gotong royong membersihkan puing puing bekas kebakaran kondisi cuaca diguyur gerimis menyiram lantai rumahnya abu sisa kayu terbakar berterbangan gang seluas 3 meter warga lalang membantu bau asap debu bekas puing kebakaran tercium kondisi porak poranda warga menyisir membersihkan rumahnya berharap benda berharga diselamatkan cari emas gelang kebakar lumayan ketemu diamanin salah warga membersihkan rumahnya warga membersihkan puing riuh suara pengeras suara mushalla menyerahkan bantuan terdengar anak anak bermain gang gang gerimis membasahi kepala berdasarkan catatan maulana total 27 rumah terdampak kebakaran terdampak 14 rumah total rumah terbakar 27 rumah terdampak kaya rumahnya terinjak lotengnya hancur 14 rumah maulana,www.kompas.com
